# timestamp(s) tx ty tz qx qy qz qw
1.520530731 0.000000000 0.000000000 0.000000000 0.012787119 -0.023907110 0.999194201 -0.029595420
1.520530731 0.000000000 0.000000000 0.000000000 -0.010100032 0.024613052 -0.999239860 0.028493658
1.520530731 0.000000000 0.000000000 0.000000000 -0.007698999 0.027947384 -0.999271604 0.024817961
1.520530732 0.000000000 0.000000000 0.000000000 -0.005292200 0.031016214 -0.999302586 0.020107923
1.520530732 0.000000000 0.000000000 0.000000000 -0.003801158 0.032995034 -0.999309881 0.016632537
1.520530732 0.000000000 0.000000000 0.000000000 -0.002776450 0.032631049 -0.999337056 0.015904541
1.520530732 0.000000000 0.000000000 0.000000000 -0.002574857 0.030642234 -0.999381040 0.017086863
1.520530732 0.000000000 0.000000000 0.000000000 -0.002961768 0.028521229 -0.999415951 0.018588301
1.520530732 0.000000000 0.000000000 0.000000000 -0.003525448 0.026880655 -0.999471429 0.017940562
1.520530732 0.000000000 0.000000000 0.000000000 -0.004769552 0.028984964 -0.999446311 0.015626726
1.520530732 0.000000000 0.000000000 0.000000000 -0.005681975 0.034298954 -0.999299824 0.013826022
1.520530732 0.000000000 0.000000000 0.000000000 -0.005944689 0.043249071 -0.998961092 0.013073434
1.520530732 0.000000000 0.000000000 0.000000000 -0.003975557 0.048249400 -0.998735524 0.013547801
1.520530732 0.000000000 0.000000000 0.000000000 -0.002333458 0.045126996 -0.998909022 0.011784507
1.520530732 0.000000000 0.000000000 0.000000000 -0.001243984 0.042384817 -0.999074686 0.007193910
1.520530732 0.000000000 0.000000000 0.000000000 0.000248204 0.043211115 -0.999058784 0.003779464
1.520530732 0.000000000 0.000000000 0.000000000 0.001147001 0.042863324 -0.999075008 0.003247733
1.520530732 0.000000000 0.000000000 0.000000000 -0.000887716 0.043649475 -0.999041604 0.003132003
1.520530732 0.000000000 0.000000000 0.000000000 -0.002310140 0.041773790 -0.999119615 0.003099667
1.520530732 0.000000000 0.000000000 0.000000000 -0.002486781 0.040871936 -0.999160962 0.000820725
1.520530732 0.000000000 0.000000000 0.000000000 0.002144815 -0.042478452 0.999089095 0.003458504
1.520530732 0.000000000 0.000000000 0.000000000 0.000447321 -0.043074002 0.999053120 0.006106931
1.520530732 0.000000000 0.000000000 0.000000000 -0.000743582 -0.044156675 0.998991347 0.008119333
1.520530733 0.000000000 0.000000000 0.000000000 -0.003719327 -0.043972130 0.998992337 0.008181008
1.520530733 0.000000000 0.000000000 0.000000000 -0.007444956 -0.042249604 0.999042919 0.008531629
1.520530733 0.000000000 0.000000000 0.000000000 -0.008658215 -0.041344017 0.999063727 0.009347533
1.520530733 0.000000000 0.000000000 0.000000000 -0.008661760 -0.042142269 0.999022409 0.010160184
1.520530733 0.000000000 0.000000000 0.000000000 -0.009063067 -0.041645926 0.999035409 0.010570194
1.520530733 0.000000000 0.000000000 0.000000000 -0.007734203 -0.039944403 0.999114234 0.010741222
1.520530733 0.000000000 0.000000000 0.000000000 -0.006272357 -0.039808040 0.999116570 0.011918759
1.520530733 0.000000000 0.000000000 0.000000000 -0.005312693 -0.038753875 0.999148436 0.013126868
1.520530733 0.000000000 0.000000000 0.000000000 -0.004931993 -0.038918734 0.999112751 0.015320531
1.520530733 0.000000000 0.000000000 0.000000000 -0.004809680 -0.038132225 0.999115406 0.017064770
1.520530733 0.000000000 0.000000000 0.000000000 -0.004520258 -0.036655867 0.999179758 0.016605015
1.520530733 0.000000000 0.000000000 0.000000000 -0.004286911 -0.035471377 0.999246859 0.015136658
1.520530733 0.000000000 0.000000000 0.000000000 -0.004232791 -0.035078431 0.999279391 0.013866693
1.520530733 0.000000000 0.000000000 0.000000000 -0.004533939 -0.035007594 0.999307563 0.011760404
1.520530733 0.000000000 0.000000000 0.000000000 -0.004522391 -0.035821435 0.999307240 0.009022868
1.520530733 0.000000000 0.000000000 0.000000000 -0.004572480 -0.037572061 0.999261441 0.006633608
1.520530733 0.000000000 0.000000000 0.000000000 -0.005124898 -0.039178162 0.999202906 0.005688587
1.520530733 0.000000000 0.000000000 0.000000000 -0.005659773 -0.040476395 0.999141093 0.006834151
1.520530733 0.000000000 0.000000000 0.000000000 -0.005510598 -0.039326604 0.999154708 0.010626450
1.520530733 0.000000000 0.000000000 0.000000000 -0.005066072 -0.036886794 0.999166053 0.016760034
1.520530734 0.000000000 0.000000000 0.000000000 -0.003637473 -0.034386000 0.999074832 0.025570531
1.520530734 0.000000000 0.000000000 0.000000000 -0.001164397 -0.032275341 0.998949273 0.032516099
1.520530734 0.000000000 0.000000000 0.000000000 -0.001261825 -0.032753164 0.998900865 0.033506702
1.520530734 0.000000000 0.000000000 0.000000000 -0.001923841 -0.034138493 0.999048986 0.027055234
1.520530734 0.000000000 0.000000000 0.000000000 -0.002352105 -0.037043303 0.999172526 0.016629004
1.520530734 0.000000000 0.000000000 0.000000000 -0.005072168 -0.036843317 0.999252860 0.010515013
1.520530734 0.000000000 0.000000000 0.000000000 -0.006037353 -0.036014339 0.999269869 0.011235998
1.520530734 0.000000000 0.000000000 0.000000000 -0.005698071 -0.036373919 0.999204309 0.015336876
1.520530734 0.000000000 0.000000000 0.000000000 -0.004932603 -0.037740208 0.999107121 0.018338645
1.520530734 0.000000000 0.000000000 0.000000000 -0.005567034 -0.038229241 0.999092477 0.017937536
1.520530734 0.000000000 0.000000000 0.000000000 -0.006560643 -0.034894795 0.999238152 0.016199610
1.520530734 0.000000000 0.000000000 0.000000000 -0.006914246 -0.031573178 0.999352456 0.015811262
1.520530734 0.000000000 0.000000000 0.000000000 -0.007267532 -0.029875551 0.999399689 0.015965474
1.520530734 0.000000000 0.000000000 0.000000000 -0.006784809 -0.029858941 0.999417213 0.015087895
1.520530734 0.000000000 0.000000000 0.000000000 -0.005878867 -0.028983703 0.999459436 0.014360352
1.520530734 0.000000000 0.000000000 0.000000000 -0.005000718 -0.028391338 0.999469965 0.015123283
1.520530734 0.000000000 0.000000000 0.000000000 -0.004943572 -0.027530763 0.999445990 0.018036934
1.520530734 0.000000000 0.000000000 0.000000000 -0.004685709 -0.026346456 0.999458747 0.019134298
1.520530734 0.000000000 0.000000000 0.000000000 -0.003181511 -0.025135476 0.999545698 0.016324305
1.520530734 0.000000000 0.000000000 0.000000000 -0.002342009 -0.024460881 0.999586356 0.014943104
1.520530735 0.000000000 0.000000000 0.000000000 -0.001761562 -0.023123723 0.999585085 0.017083543
1.520530735 0.000000000 0.000000000 0.000000000 -0.002299229 -0.020671609 0.999593871 0.019480522
1.520530735 0.000000000 0.000000000 0.000000000 -0.003514548 -0.018210769 0.999626079 0.020092727
1.520530735 0.000000000 0.000000000 0.000000000 -0.003151000 -0.017404803 0.999656705 0.019329173
1.520530735 0.000000000 0.000000000 0.000000000 -0.002238055 -0.018191810 0.999648533 0.019153596
1.520530735 0.000000000 0.000000000 0.000000000 -0.000242281 -0.019265285 0.999617789 0.019825878
