# timestamp(s) tx ty tz qx qy qz qw
1.520530731 0.000000000 0.000000000 0.000000000 0.012787119 -0.023907110 0.999194201 -0.029595420
1.520530731 0.000000000 0.000000000 0.000000000 -0.010551915 0.024323212 -0.999196237 0.030065238
1.520530731 0.000000000 0.000000000 0.000000000 -0.008748654 0.027429698 -0.999200311 0.027745487
1.520530732 0.000000000 0.000000000 0.000000000 -0.006952211 0.030344661 -0.999227219 0.023996505
1.520530732 0.000000000 0.000000000 0.000000000 -0.005827492 0.032149794 -0.999237681 0.021365580
1.520530732 0.000000000 0.000000000 0.000000000 -0.004996278 0.031549474 -0.999257347 0.021550458
1.520530732 0.000000000 0.000000000 0.000000000 -0.005069474 0.029278010 -0.999275677 0.023774370
1.520530732 0.000000000 0.000000000 0.000000000 -0.006032630 0.026824007 -0.999274476 0.026355304
1.520530732 0.000000000 0.000000000 0.000000000 -0.007153724 0.024852940 -0.999296055 0.027176289
1.520530732 0.000000000 0.000000000 0.000000000 -0.008811486 0.026646425 -0.999252596 0.026581480
1.520530732 0.000000000 0.000000000 0.000000000 -0.009855567 0.031724451 -0.999100802 0.026344137
1.520530732 0.000000000 0.000000000 0.000000000 -0.010377184 0.040489604 -0.998758832 0.027086923
1.520530732 0.000000000 0.000000000 0.000000000 -0.009171555 0.045296556 -0.998513818 0.028883546
1.520530732 0.000000000 0.000000000 0.000000000 -0.008871267 0.041765615 -0.998720483 0.027098551
1.520530732 0.000000000 0.000000000 0.000000000 -0.008732377 0.038781937 -0.998981829 0.021331041
1.520530732 0.000000000 0.000000000 0.000000000 -0.008335116 0.039171388 -0.999026632 0.018491006
1.520530732 0.000000000 0.000000000 0.000000000 -0.008465116 0.038408198 -0.999038751 0.019357859
1.520530732 0.000000000 0.000000000 0.000000000 -0.010779580 0.038920624 -0.998963919 0.020977941
1.520530732 0.000000000 0.000000000 0.000000000 -0.012324054 0.036881229 -0.999009501 0.021631207
1.520530732 0.000000000 0.000000000 0.000000000 -0.013887894 0.035661560 -0.999075546 0.019581445
1.520530732 0.000000000 0.000000000 0.000000000 -0.014226048 0.036816985 -0.999088602 0.016250990
1.520530732 0.000000000 0.000000000 0.000000000 -0.012820534 0.037180121 -0.999132596 0.013686788
1.520530732 0.000000000 0.000000000 0.000000000 -0.012336644 0.038103801 -0.999139909 0.010740091
1.520530733 0.000000000 0.000000000 0.000000000 -0.009769737 0.037895726 -0.999180069 0.010375736
1.520530733 0.000000000 0.000000000 0.000000000 -0.006578425 0.036057886 -0.999267928 0.010961812
1.520530733 0.000000000 0.000000000 0.000000000 -0.006009654 0.034820782 -0.999312620 0.011210901
1.520530733 0.000000000 0.000000000 0.000000000 -0.006828617 0.035378612 -0.999296413 0.010411705
1.520530733 0.000000000 0.000000000 0.000000000 -0.007661214 0.034790095 -0.999304680 0.011005030
1.520530733 0.000000000 0.000000000 0.000000000 -0.009712600 0.032944856 -0.999329231 0.012703920
1.520530733 0.000000000 0.000000000 0.000000000 -0.011497833 0.032627058 -0.999309409 0.013563927
1.520530733 0.000000000 0.000000000 0.000000000 -0.012659083 0.031473185 -0.999332579 0.013549268
1.520530733 0.000000000 0.000000000 0.000000000 -0.013209183 0.031384150 -0.999345342 0.012224556
1.520530733 0.000000000 0.000000000 0.000000000 -0.013709247 0.030512790 -0.999377994 0.011164693
1.520530733 0.000000000 0.000000000 0.000000000 -0.014633050 0.028962275 -0.999405009 0.011691381
1.520530733 0.000000000 0.000000000 0.000000000 -0.015949698 0.027615274 -0.999399999 0.013514634
1.520530733 0.000000000 0.000000000 0.000000000 -0.016726699 0.027260510 -0.999373691 0.015142930
1.520530733 0.000000000 0.000000000 0.000000000 -0.017316134 0.027247614 -0.999332094 0.017119736
1.520530733 0.000000000 0.000000000 0.000000000 -0.017483969 0.027943215 -0.999262162 0.019713410
1.520530733 0.000000000 0.000000000 0.000000000 -0.017237844 0.029639221 -0.999160973 0.022399160
1.520530733 0.000000000 0.000000000 0.000000000 -0.016809617 0.031255724 -0.999087841 0.023748745
1.520530733 0.000000000 0.000000000 0.000000000 -0.016837963 0.032507258 -0.999083405 0.022183588
1.520530733 0.000000000 0.000000000 0.000000000 -0.017522169 0.031328642 -0.999191352 0.018114397
1.520530733 0.000000000 0.000000000 0.000000000 -0.018267302 0.028552062 -0.999356231 0.011756258
1.520530734 0.000000000 0.000000000 0.000000000 -0.019299974 0.025651560 -0.999481487 0.002503111
1.520530734 0.000000000 0.000000000 0.000000000 0.022113996 -0.023526458 0.999466379 0.004943001
1.520530734 0.000000000 0.000000000 0.000000000 0.022091678 -0.024079322 0.999452005 0.005275674
1.520530734 0.000000000 0.000000000 0.000000000 -0.021672886 0.025633130 -0.999434286 0.002082478
1.520530734 0.000000000 0.000000000 0.000000000 -0.021971796 0.028799753 -0.999279913 0.011290249
1.520530734 0.000000000 0.000000000 0.000000000 -0.020360128 0.028716598 -0.999251082 0.016065380
1.520530734 0.000000000 0.000000000 0.000000000 -0.019854308 0.027850220 -0.999295318 0.015460879
1.520530734 0.000000000 0.000000000 0.000000000 -0.019693985 0.028147661 -0.999333607 0.012336834
1.520530734 0.000000000 0.000000000 0.000000000 -0.019711298 0.029414807 -0.999332410 0.008998226
1.520530734 0.000000000 0.000000000 0.000000000 -0.020293901 0.029796350 -0.999315717 0.008272454
1.520530734 0.000000000 0.000000000 0.000000000 -0.020269309 0.026490716 -0.999390371 0.010309430
1.520530734 0.000000000 0.000000000 0.000000000 -0.019880855 0.023102663 -0.999478679 0.010648421
1.520530734 0.000000000 0.000000000 0.000000000 -0.019135365 0.021342904 -0.999541293 0.009773478
1.520530734 0.000000000 0.000000000 0.000000000 -0.019233544 0.021189812 -0.999533641 0.010656560
1.520530734 0.000000000 0.000000000 0.000000000 -0.019339940 0.020076356 -0.999546829 0.011359718
1.520530734 0.000000000 0.000000000 0.000000000 -0.020319977 0.019299286 -0.999552445 0.010466408
1.520530734 0.000000000 0.000000000 0.000000000 -0.020573843 0.018649206 -0.999590571 0.006900310
1.520530734 0.000000000 0.000000000 0.000000000 -0.020901977 0.017760249 -0.999610704 0.005110958
1.520530734 0.000000000 0.000000000 0.000000000 -0.021745598 0.016519888 -0.999597036 0.007745135
1.520530734 0.000000000 0.000000000 0.000000000 -0.022233325 0.015648163 -0.999581779 0.009853035
1.520530735 0.000000000 0.000000000 0.000000000 -0.022874052 0.013981376 -0.999596312 0.009408127
1.520530735 0.000000000 0.000000000 0.000000000 -0.022719800 0.011302545 -0.999647771 0.007771539
1.520530735 0.000000000 0.000000000 0.000000000 -0.021121679 0.008550267 -0.999711037 0.007655730
1.520530735 0.000000000 0.000000000 0.000000000 -0.021055087 0.007534147 -0.999709699 0.008968744
1.520530735 0.000000000 0.000000000 0.000000000 -0.022218770 0.008252503 -0.999669544 0.009951114
1.520530735 0.000000000 0.000000000 0.000000000 -0.024529523 0.009344988 -0.999614886 0.009002965
1.520530735 0.000000000 0.000000000 0.000000000 -0.026388406 0.009442076 -0.999590874 0.005708152
1.520530735 0.000000000 0.000000000 0.000000000 -0.026800882 0.009681350 -0.999592426 0.001722124
1.520530735 0.000000000 0.000000000 0.000000000 0.026141491 -0.010491371 0.999602231 0.001390776
1.520530735 0.000000000 0.000000000 0.000000000 0.024934875 -0.010803052 0.999627105 0.002682770
1.520530735 0.000000000 0.000000000 0.000000000 0.023899455 -0.011099774 0.999650847 0.001947913
1.520530735 0.000000000 0.000000000 0.000000000 -0.023633684 0.011543727 -0.999653768 0.000732233
1.520530735 0.000000000 0.000000000 0.000000000 -0.024095682 0.011325110 -0.999636905 0.004146952
1.520530735 0.000000000 0.000000000 0.000000000 -0.024992274 0.010884750 -0.999586900 0.009107047
1.520530735 0.000000000 0.000000000 0.000000000 -0.025381916 0.010416284 -0.999509226 0.015118402
1.520530735 0.000000000 0.000000000 0.000000000 -0.025965329 0.010862251 -0.999409170 0.019726235
1.520530735 0.000000000 0.000000000 0.000000000 -0.025879115 0.012039624 -0.999391730 0.020037172
1.520530735 0.000000000 0.000000000 0.000000000 -0.025491906 0.013571940 -0.999453153 0.016104689
1.520530735 0.000000000 0.000000000 0.000000000 -0.025906652 0.015174370 -0.999459276 0.013406705
1.520530736 0.000000000 0.000000000 0.000000000 -0.025693191 0.015754489 -0.999424399 0.015573262
1.520530736 0.000000000 0.000000000 0.000000000 -0.025567892 0.016001428 -0.999347495 0.019870133
1.520530736 0.000000000 0.000000000 0.000000000 -0.026197027 0.015885845 -0.999259430 0.023279767
1.520530736 0.000000000 0.000000000 0.000000000 -0.026977083 0.015461618 -0.999214816 0.024554558
1.520530736 0.000000000 0.000000000 0.000000000 -0.027714079 0.015154457 -0.999224501 0.023508928
1.520530736 0.000000000 0.000000000 0.000000000 -0.027051677 0.014520319 -0.999333749 0.019733847
1.520530736 0.000000000 0.000000000 0.000000000 -0.025609935 0.014017764 -0.999478553 0.013793319
1.520530736 0.000000000 0.000000000 0.000000000 -0.021669970 0.012251079 -0.999660831 0.007651572
1.520530736 0.000000000 0.000000000 0.000000000 -0.017291223 0.009173936 -0.999799386 0.004247305
1.520530736 0.000000000 0.000000000 0.000000000 -0.015842982 0.006411858 -0.999842218 0.004840111
1.520530736 0.000000000 0.000000000 0.000000000 -0.015297339 0.002772864 -0.999848366 0.007845289
1.520530736 0.000000000 0.000000000 0.000000000 -0.014303937 -0.001823684 -0.999843831 0.010216952
1.520530736 0.000000000 0.000000000 0.000000000 -0.013323334 -0.006497106 -0.999844204 0.009583561
1.520530736 0.000000000 0.000000000 0.000000000 -0.011706060 -0.010354842 -0.999864830 0.005105626
1.520530736 0.000000000 0.000000000 0.000000000 0.011706800 0.012907559 0.999847065 0.001480640
1.520530736 0.000000000 0.000000000 0.000000000 0.012496884 0.015804341 0.999767591 0.007669027
1.520530736 0.000000000 0.000000000 0.000000000 0.014290656 0.018948940 0.999659018 0.010888672
1.520530736 0.000000000 0.000000000 0.000000000 0.016954486 0.023152960 0.999534909 0.010317506
1.520530736 0.000000000 0.000000000 0.000000000 0.020302094 0.026809243 0.999412533 0.006608905
1.520530736 0.000000000 0.000000000 0.000000000 0.023107596 0.030468997 0.999268183 0.000882316
1.520530737 0.000000000 0.000000000 0.000000000 -0.024709031 -0.035217439 -0.999066605 0.003887868
1.520530737 0.000000000 0.000000000 0.000000000 -0.024494751 -0.040646597 -0.998865225 0.004015463
1.520530737 0.000000000 0.000000000 0.000000000 0.022704112 0.046485812 0.998660850 0.000314589
1.520530737 0.000000000 0.000000000 0.000000000 0.020969855 0.051725450 0.998429743 0.004774093
1.520530737 0.000000000 0.000000000 0.000000000 0.019662464 0.056235759 0.998209111 0.005431103
