# timestamp(s) tx ty tz qx qy qz qw
1.520621016 0.000000000 0.000000000 0.000000000 -0.016235284 -0.028592584 0.999450843 -0.004110060
1.520621016 0.000000000 0.000000000 0.000000000 0.015270508 0.027834024 -0.999485763 0.004504325
1.520621016 0.000000000 0.000000000 0.000000000 0.014361627 0.022850543 -0.999635653 0.000397439
1.520621016 0.000000000 0.000000000 0.000000000 -0.013621495 -0.016391751 0.999741270 0.007947191
1.520621016 0.000000000 0.000000000 0.000000000 -0.015219780 -0.012637776 0.999662330 0.016848462
1.520621016 0.000000000 0.000000000 0.000000000 -0.018312602 -0.011394769 0.999550086 0.020843065
1.520621016 0.000000000 0.000000000 0.000000000 -0.021800399 -0.010810811 0.999499334 0.020222536
1.520621016 0.000000000 0.000000000 0.000000000 -0.023422918 -0.011196170 0.999503768 0.017839011
1.520621016 0.000000000 0.000000000 0.000000000 -0.024938152 -0.013349124 0.999492699 0.014636735
1.520621016 0.000000000 0.000000000 0.000000000 -0.025879638 -0.013190978 0.999492804 0.013052863
1.520621016 0.000000000 0.000000000 0.000000000 -0.026619810 -0.011591122 0.999473251 0.014500055
1.520621016 0.000000000 0.000000000 0.000000000 -0.026670560 -0.011133964 0.999434435 0.017190877
1.520621016 0.000000000 0.000000000 0.000000000 -0.025121690 -0.012032676 0.999429359 0.019106836
1.520621016 0.000000000 0.000000000 0.000000000 -0.023082447 -0.012996789 0.999442371 0.020328107
1.520621016 0.000000000 0.000000000 0.000000000 -0.021778392 -0.013204938 0.999471349 0.020207774
1.520621016 0.000000000 0.000000000 0.000000000 -0.022141007 -0.010916633 0.999527234 0.018327909
1.520621016 0.000000000 0.000000000 0.000000000 -0.023241513 -0.008644978 0.999540577 0.017427870
1.520621016 0.000000000 0.000000000 0.000000000 -0.025235517 -0.006800624 0.999466046 0.019609774
1.520621016 0.000000000 0.000000000 0.000000000 -0.025813667 -0.006610226 0.999331202 0.025042145
1.520621016 0.000000000 0.000000000 0.000000000 -0.025841528 -0.005831883 0.999078649 0.033764736
1.520621017 0.000000000 0.000000000 0.000000000 -0.026358794 -0.004557444 0.998739506 0.042471666
1.520621017 0.000000000 0.000000000 0.000000000 -0.026584715 -0.004737890 0.998514371 0.047327117
1.520621017 0.000000000 0.000000000 0.000000000 -0.025305067 -0.005424237 0.998574422 0.046683565
1.520621017 0.000000000 0.000000000 0.000000000 -0.022888082 -0.007659988 0.998782220 0.043029505
1.520621017 0.000000000 0.000000000 0.000000000 -0.020906404 -0.011198368 0.998956955 0.039019504
1.520621017 0.000000000 0.000000000 0.000000000 -0.020040528 -0.014599577 0.999011841 0.036885917
1.520621017 0.000000000 0.000000000 0.000000000 -0.020540369 -0.016045909 0.998994563 0.036475816
1.520621017 0.000000000 0.000000000 0.000000000 -0.020737418 -0.016190497 0.998968905 0.036999384
1.520621017 0.000000000 0.000000000 0.000000000 -0.019791458 -0.015747378 0.998961558 0.037896234
1.520621017 0.000000000 0.000000000 0.000000000 -0.018302181 -0.014811833 0.998929611 0.039815472
1.520621017 0.000000000 0.000000000 0.000000000 -0.017406194 -0.013946175 0.998856854 0.042279005
1.520621017 0.000000000 0.000000000 0.000000000 -0.016991253 -0.013125218 0.998790654 0.044229582
1.520621017 0.000000000 0.000000000 0.000000000 -0.016549135 -0.013004405 0.998744090 0.045467071
1.520621017 0.000000000 0.000000000 0.000000000 -0.016125357 -0.014171385 0.998741601 0.045325033
1.520621017 0.000000000 0.000000000 0.000000000 -0.015170263 -0.015445272 0.998759954 0.044831465
1.520621017 0.000000000 0.000000000 0.000000000 -0.013972348 -0.016268030 0.998742227 0.045322053
1.520621017 0.000000000 0.000000000 0.000000000 -0.012760278 -0.017044068 0.998728250 0.045700742
1.520621017 0.000000000 0.000000000 0.000000000 -0.011127314 -0.017205056 0.998777859 0.044977304
1.520621017 0.000000000 0.000000000 0.000000000 -0.010150922 -0.016371742 0.998860909 0.043655578
1.520621017 0.000000000 0.000000000 0.000000000 -0.010241865 -0.014326006 0.998961467 0.042022095
1.520621018 0.000000000 0.000000000 0.000000000 -0.010555956 -0.011717887 0.999059833 0.040382081
1.520621018 0.000000000 0.000000000 0.000000000 -0.011049325 -0.008777567 0.999127510 0.039307576
1.520621018 0.000000000 0.000000000 0.000000000 -0.012093552 -0.004529187 0.999175666 0.038486627
1.520621018 0.000000000 0.000000000 0.000000000 -0.013063466 0.000539115 0.999170370 0.038569759
1.520621018 0.000000000 0.000000000 0.000000000 -0.013453899 0.005976360 0.999117306 0.039343167
1.520621018 0.000000000 0.000000000 0.000000000 -0.013904016 0.012901047 0.998998353 0.040528175
1.520621018 0.000000000 0.000000000 0.000000000 -0.014285483 0.019814891 0.998835722 0.041599234
1.520621018 0.000000000 0.000000000 0.000000000 -0.014350930 0.024652498 0.998716659 0.041849024
1.520621018 0.000000000 0.000000000 0.000000000 -0.013926958 0.028491743 0.998663376 0.040813253
1.520621018 0.000000000 0.000000000 0.000000000 -0.013607318 0.032464161 0.998621804 0.038928277
1.520621018 0.000000000 0.000000000 0.000000000 -0.014086001 0.037228322 0.998519465 0.037074442
1.520621018 0.000000000 0.000000000 0.000000000 -0.014798623 0.042271877 0.998335804 0.036327832
1.520621018 0.000000000 0.000000000 0.000000000 -0.015333895 0.048546560 0.998011490 0.037164084
1.520621018 0.000000000 0.000000000 0.000000000 -0.015337444 0.055527250 0.997555620 0.039550893
1.520621018 0.000000000 0.000000000 0.000000000 -0.016361117 0.063623761 0.996919480 0.042847173
1.520621018 0.000000000 0.000000000 0.000000000 -0.018297586 0.072264384 0.996149862 0.046135774
1.520621018 0.000000000 0.000000000 0.000000000 -0.020254393 0.080895440 0.995334480 0.048527936
1.520621018 0.000000000 0.000000000 0.000000000 -0.021728149 0.088600597 0.994591095 0.049662607
1.520621018 0.000000000 0.000000000 0.000000000 -0.022402769 0.094696954 0.994037830 0.049187343
1.520621018 0.000000000 0.000000000 0.000000000 -0.023279589 0.099728344 0.993607371 0.047504838
1.520621019 0.000000000 0.000000000 0.000000000 -0.024386580 0.103052575 0.993330366 0.045609697
1.520621019 0.000000000 0.000000000 0.000000000 -0.025270106 0.104092903 0.993294221 0.043504931
1.520621019 0.000000000 0.000000000 0.000000000 -0.026123340 0.104139560 0.993368833 0.041120381
1.520621019 0.000000000 0.000000000 0.000000000 -0.027027036 0.102961030 0.993558527 0.038858965
1.520621019 0.000000000 0.000000000 0.000000000 -0.028192051 0.101501068 0.993742014 0.037142310
1.520621019 0.000000000 0.000000000 0.000000000 -0.030023955 0.100418461 0.993832771 0.036209369
1.520621019 0.000000000 0.000000000 0.000000000 -0.031707588 0.099826794 0.993838003 0.036266569
1.520621019 0.000000000 0.000000000 0.000000000 -0.033452866 0.099128304 0.993817491 0.037165569
1.520621019 0.000000000 0.000000000 0.000000000 -0.034667975 0.098046730 0.993860418 0.037768235
1.520621019 0.000000000 0.000000000 0.000000000 -0.035735428 0.097818467 0.993865395 0.037230406
1.520621019 0.000000000 0.000000000 0.000000000 -0.037006569 0.096358491 0.994008711 0.035947716
1.520621019 0.000000000 0.000000000 0.000000000 -0.038417324 0.094019463 0.994237571 0.034294355
1.520621019 0.000000000 0.000000000 0.000000000 -0.039403724 0.090057198 0.994602050 0.033223628
1.520621019 0.000000000 0.000000000 0.000000000 -0.040221777 0.084572329 0.995053263 0.033147138
1.520621019 0.000000000 0.000000000 0.000000000 -0.040643558 0.078741515 0.995481869 0.034113394
1.520621019 0.000000000 0.000000000 0.000000000 -0.040441535 0.072354122 0.995894687 0.036374930
1.520621019 0.000000000 0.000000000 0.000000000 -0.040846171 0.067232574 0.996114645 0.039585169
